,Customer ID,Age,Gender,Item Purchased,Review Rating,Location,Review Rating,Payment Method,Previous Purchases,Income,ServiceQuality,FeedbackScore,LoyaltyLevel,SatisfactionScore,Product_ID,Purchase_Frequency,Average_Spending_Value,Most_Frequent_Category,Retention_Strategy,Churn_Probability,Lifetime_Value,Season
3486,3487,51,Female,Shorts,4.9,North Carolina,4.9,Debit Card,6,95987,9,High,Silver,100.0,PROD_52YIT1,13,143.62,Sports,Discount,0.56,3844.32,Summer
3487,3488,25,Female,Sandals,2.9,West Virginia,2.9,Debit Card,39,49905,4,Low,Bronze,78.76,PROD_BII1N4,12,141.28,Home,Discount,0.91,8335.06,Spring
3488,3489,62,Female,Sweater,4.9,Delaware,4.9,Cash,7,77773,1,Medium,Bronze,67.96,PROD_N1SY8D,6,50.83,Clothing,Discount,0.49,6363.03,Fall
3489,3490,48,Female,Dress,4.6,Idaho,4.6,Bank Transfer,32,65251,1,Medium,Bronze,52.15,PROD_P1HAHN,14,132.87,Sports,Loyalty Program,0.07,7780.36,Fall
3490,3491,62,Female,Boots,3.6,Oregon,3.6,Venmo,43,100653,5,High,Bronze,79.53,PROD_JQDAK5,4,77.15,Home,Email Campaign,0.35,6496.67,Winter
3491,3492,22,Female,Pants,4.3,Maine,4.3,Bank Transfer,15,100878,7,Low,Bronze,100.0,PROD_QS9RQ3,15,144.87,Electronics,Email Campaign,0.16,3981.59,Winter
3492,3493,48,Female,Gloves,4.6,South Dakota,4.6,PayPal,48,107112,3,High,Gold,83.41,PROD_JF6HWY,3,48.36,Home,Discount,0.42,2182.64,Spring
3493,3494,48,Female,Pants,4.7,New Mexico,4.7,Cash,35,34781,3,Medium,Silver,88.82,PROD_XYBHO7,1,147.32,Clothing,Discount,0.17,9725.7,Fall
3494,3495,62,Female,Scarf,3.5,Washington,3.5,Credit Card,41,93490,5,Low,Gold,81.63,PROD_N1PGOG,10,61.65,Clothing,Loyalty Program,0.46,4921.08,Summer
3495,3496,24,Female,Shorts,2.8,Georgia,2.8,Debit Card,14,39022,6,Medium,Bronze,92.94,PROD_7GV0HT,19,27.95,Home,Loyalty Program,0.43,8793.08,Spring
3496,3497,39,Female,Shoes,4.0,Idaho,4.0,Cash,22,84187,6,Medium,Silver,95.28,PROD_GVZNDT,19,95.92,Home,Loyalty Program,0.34,9354.01,Winter
3497,3498,35,Female,Handbag,4.3,Colorado,4.3,PayPal,16,119697,10,Low,Silver,100.0,PROD_7IVYCI,16,133.24,Electronics,Loyalty Program,0.62,2462.83,Spring
3498,3499,47,Female,Sandals,3.8,Kentucky,3.8,PayPal,2,49917,10,High,Bronze,100.0,PROD_YP9R3L,5,174.23,Sports,Loyalty Program,0.51,457.88,Spring
3499,3500,22,Female,Socks,3.0,New Jersey,3.0,Bank Transfer,13,71852,9,Medium,Silver,98.05,PROD_880VC5,1,28.76,Home,Loyalty Program,0.37,7484.49,Summer
3500,3501,38,Female,Shirt,4.6,Oregon,4.6,Credit Card,38,54886,1,Low,Bronze,60.72,PROD_99UPJJ,18,96.02,Electronics,Loyalty Program,0.67,7851.1,Summer
3501,3502,53,Female,Shoes,4.8,Nebraska,4.8,Bank Transfer,43,103789,5,Low,Bronze,96.34,PROD_FYUA28,3,130.49,Electronics,Loyalty Program,0.03,9940.11,Summer
3502,3503,31,Female,Backpack,4.7,Massachusetts,4.7,Bank Transfer,26,88340,6,Medium,Silver,95.55,PROD_YJI86R,12,152.58,Sports,Loyalty Program,0.1,3656.03,Fall
3503,3504,31,Female,Shirt,3.9,Nebraska,3.9,Cash,39,35126,8,Medium,Silver,83.99,PROD_RVCM27,5,119.57,Electronics,Discount,0.92,3969.17,Spring
3504,3505,65,Female,Handbag,4.0,Hawaii,4.0,Bank Transfer,50,37954,5,High,Bronze,56.56,PROD_855ASF,7,124.46,Electronics,Discount,0.23,486.63,Spring
3505,3506,48,Female,Jewelry,3.7,Indiana,3.7,Cash,40,94373,5,Low,Silver,100.0,PROD_76JG72,6,125.01,Clothing,Discount,0.86,2565.68,Fall
3506,3507,18,Female,Shirt,3.7,Illinois,3.7,Venmo,12,99906,10,High,Bronze,100.0,PROD_DMER7V,16,126.54,Clothing,Email Campaign,0.73,6828.47,Winter
3507,3508,46,Female,Handbag,4.2,Colorado,4.2,Bank Transfer,33,42368,10,Low,Gold,100.0,PROD_2I43IB,12,197.02,Clothing,Discount,0.11,9708.83,Fall
3508,3509,52,Female,Pants,4.7,Pennsylvania,4.7,Venmo,49,77288,8,Medium,Gold,92.28,PROD_KGEK8D,7,130.33,Sports,Discount,0.75,7504.84,Spring
3509,3510,50,Female,T-shirt,4.3,Ohio,4.3,Cash,43,33476,10,Medium,Silver,100.0,PROD_PJXRRK,1,55.45,Electronics,Discount,0.49,9267.97,Fall
3510,3511,49,Female,Sneakers,4.9,Pennsylvania,4.9,Credit Card,14,107418,10,High,Silver,100.0,PROD_FEAGBU,8,55.62,Electronics,Loyalty Program,0.65,6686.2,Spring
3511,3512,69,Female,Jewelry,3.9,Mississippi,3.9,Venmo,21,101424,7,Medium,Silver,100.0,PROD_Q8TC8C,9,177.15,Electronics,Email Campaign,0.51,169.27,Spring
3512,3513,36,Female,Shirt,3.4,Kentucky,3.4,Bank Transfer,31,102529,9,Medium,Bronze,100.0,PROD_KW0AGF,9,59.26,Sports,Discount,0.78,5795.32,Winter
3513,3514,30,Female,Blouse,4.2,Alaska,4.2,Bank Transfer,29,119789,8,Low,Gold,100.0,PROD_H0GB1N,4,130.82,Clothing,Email Campaign,0.92,3990.58,Summer
3514,3515,25,Female,Sneakers,4.7,Georgia,4.7,Venmo,32,46326,4,Low,Silver,71.39,PROD_EJUDVO,15,67.9,Sports,Email Campaign,0.39,1818.16,Winter
3515,3516,19,Female,Dress,4.0,South Dakota,4.0,PayPal,16,106698,4,Low,Bronze,86.34,PROD_R6ZQXA,14,140.2,Sports,Loyalty Program,0.68,9822.1,Summer
3516,3517,34,Female,Boots,4.0,South Carolina,4.0,Venmo,38,117322,8,Low,Gold,92.79,PROD_ODMHND,6,147.72,Clothing,Email Campaign,0.89,8898.73,Spring
3517,3518,29,Female,Skirt,3.1,Tennessee,3.1,Debit Card,34,43122,1,High,Gold,77.49,PROD_S4E3JY,17,151.11,Electronics,Loyalty Program,0.48,9537.17,Winter
3518,3519,50,Female,Shirt,4.2,Colorado,4.2,Bank Transfer,30,60195,7,High,Bronze,80.61,PROD_HANCC8,9,71.57,Electronics,Loyalty Program,0.64,8468.43,Fall
3519,3520,31,Female,Shorts,3.7,Wisconsin,3.7,Credit Card,14,32676,2,High,Gold,37.78,PROD_YL7S97,12,78.6,Home,Loyalty Program,0.0,250.81,Winter
3520,3521,41,Female,Hat,3.1,Georgia,3.1,PayPal,33,48127,2,Low,Silver,61.99,PROD_4TSNSW,7,136.85,Electronics,Discount,0.63,6522.78,Fall
3521,3522,52,Female,Shoes,3.7,Maryland,3.7,Credit Card,35,91443,6,Medium,Bronze,100.0,PROD_Z0AVEM,9,186.09,Sports,Discount,0.15,7315.41,Summer
3522,3523,27,Female,Pants,3.2,New Jersey,3.2,Bank Transfer,13,66268,9,Low,Bronze,100.0,PROD_2KLP12,17,53.9,Clothing,Loyalty Program,0.61,3363.56,Summer
3523,3524,49,Female,Backpack,2.8,Nevada,2.8,PayPal,30,104424,10,Low,Gold,100.0,PROD_II3XFL,5,51.43,Electronics,Email Campaign,0.48,8098.05,Fall
3524,3525,69,Female,Pants,2.9,Michigan,2.9,Credit Card,30,104623,10,Medium,Bronze,100.0,PROD_9WPC9Q,9,41.57,Electronics,Email Campaign,0.81,5220.21,Spring
3525,3526,45,Female,Sunglasses,3.5,Wyoming,3.5,PayPal,47,109232,2,Low,Bronze,100.0,PROD_4DQ3CO,9,82.45,Clothing,Discount,0.94,6654.65,Winter
3526,3527,20,Female,Sweater,3.8,Massachusetts,3.8,PayPal,1,79772,5,High,Silver,57.64,PROD_0Z02ZC,12,122.53,Electronics,Loyalty Program,0.5,4170.21,Spring
3527,3528,25,Female,Blouse,4.7,Washington,4.7,Cash,1,89225,5,Low,Silver,82.66,PROD_L02JUB,10,38.08,Home,Discount,0.41,9979.96,Winter
3528,3529,38,Female,Scarf,4.5,Maine,4.5,Cash,33,96406,3,Low,Bronze,77.55,PROD_OFYIP0,19,132.31,Electronics,Email Campaign,0.39,7593.09,Fall
3529,3530,55,Female,T-shirt,3.9,Montana,3.9,Credit Card,43,102898,1,High,Gold,62.59,PROD_RNSX0Z,17,124.15,Home,Loyalty Program,0.35,6268.35,Spring
3530,3531,62,Female,Sunglasses,3.4,Oklahoma,3.4,Bank Transfer,37,113971,4,Medium,Bronze,81.37,PROD_L01JXX,13,131.71,Electronics,Discount,0.41,3008.4,Winter
3531,3532,54,Female,Shoes,4.6,North Dakota,4.6,Credit Card,23,34529,4,Low,Silver,57.83,PROD_7E0P2F,18,102.97,Home,Email Campaign,0.01,6652.17,Fall
3532,3533,61,Female,Pants,4.6,Connecticut,4.6,Credit Card,12,45492,5,Medium,Bronze,59.76,PROD_AE4R9Q,18,71.72,Home,Email Campaign,0.46,1313.02,Summer
3533,3534,50,Female,Sneakers,4.7,Texas,4.7,Venmo,30,50275,2,High,Gold,79.16,PROD_J38DBB,12,134.07,Home,Email Campaign,0.33,8354.49,Fall
3534,3535,65,Female,Shoes,3.2,Delaware,3.2,Venmo,7,82354,2,Low,Bronze,68.14,PROD_FZ7FGI,18,123.37,Home,Loyalty Program,0.17,8849.19,Summer
3535,3536,68,Female,Shorts,5.0,Mississippi,5.0,Bank Transfer,20,76865,10,Medium,Silver,82.47,PROD_MQ4LFO,12,22.92,Electronics,Discount,0.54,4169.63,Fall
3536,3537,55,Female,Handbag,4.5,Minnesota,4.5,Venmo,10,117725,7,Medium,Silver,100.0,PROD_LVCY35,5,103.78,Clothing,Email Campaign,0.01,2106.19,Spring
3537,3538,57,Female,Handbag,3.5,Georgia,3.5,Venmo,40,76813,3,Medium,Silver,57.71,PROD_52BWR5,19,193.08,Clothing,Loyalty Program,0.89,2273.85,Summer
3538,3539,56,Female,Shoes,4.5,Iowa,4.5,Venmo,21,78221,2,Low,Gold,100.0,PROD_HVOYK7,11,178.94,Electronics,Email Campaign,0.68,360.56,Summer
3539,3540,29,Female,Jewelry,3.2,New York,3.2,Venmo,17,91920,10,Low,Silver,100.0,PROD_KE8D0F,4,185.34,Sports,Email Campaign,0.23,5617.15,Summer
3540,3541,24,Female,Shorts,4.6,Nevada,4.6,Bank Transfer,5,74176,2,Medium,Silver,79.69,PROD_62ZXPA,3,66.29,Home,Email Campaign,0.32,9262.14,Summer
3541,3542,59,Female,Blouse,4.0,Virginia,4.0,Cash,22,112086,6,High,Gold,100.0,PROD_Y6YR3W,13,43.29,Sports,Discount,0.81,8201.82,Spring
3542,3543,62,Female,Coat,4.2,Idaho,4.2,Bank Transfer,5,51583,9,Medium,Gold,100.0,PROD_6623EB,15,183.45,Home,Discount,0.05,855.56,Winter
3543,3544,58,Female,Hat,4.1,Colorado,4.1,Credit Card,18,54864,1,Low,Silver,100.0,PROD_QGDLOS,4,174.88,Electronics,Email Campaign,0.74,360.16,Fall
3544,3545,64,Female,Socks,3.6,Wisconsin,3.6,PayPal,42,39070,4,Low,Gold,91.13,PROD_PBXPWH,1,56.87,Sports,Loyalty Program,0.19,7789.7,Summer
3545,3546,48,Female,Sandals,3.7,Connecticut,3.7,Venmo,22,105201,7,High,Silver,100.0,PROD_I7P4YH,9,103.25,Clothing,Discount,0.13,8322.66,Fall
3546,3547,60,Female,Scarf,3.6,Kansas,3.6,Bank Transfer,37,86897,4,High,Gold,100.0,PROD_Z6ITJQ,9,193.69,Home,Email Campaign,0.74,6236.09,Summer
3547,3548,52,Female,Scarf,3.8,Pennsylvania,3.8,Debit Card,23,78599,2,High,Gold,54.4,PROD_AN8LAV,1,170.01,Clothing,Loyalty Program,0.88,2913.19,Fall
3548,3549,63,Female,Blouse,3.0,Utah,3.0,Venmo,47,91091,3,Low,Gold,92.32,PROD_0K4MUW,16,167.65,Clothing,Loyalty Program,0.12,5148.01,Spring
3549,3550,44,Female,T-shirt,3.4,Oregon,3.4,Credit Card,11,33330,1,Low,Gold,67.73,PROD_8U71KJ,16,46.3,Electronics,Email Campaign,0.56,8036.06,Fall
3550,3551,63,Female,Shoes,4.8,West Virginia,4.8,Venmo,32,83095,3,Medium,Gold,70.74,PROD_05B6DA,5,121.83,Home,Discount,0.6,7745.61,Spring
3551,3552,66,Female,Gloves,2.6,Montana,2.6,Credit Card,20,30159,4,Medium,Gold,39.53,PROD_I0YLJU,14,29.36,Clothing,Email Campaign,0.62,1973.29,Spring
3552,3553,22,Female,Sunglasses,2.9,Kentucky,2.9,Credit Card,3,105917,8,Medium,Gold,100.0,PROD_TRAQ2A,4,164.11,Sports,Loyalty Program,0.92,7096.59,Fall
3553,3554,62,Female,Shoes,4.9,Minnesota,4.9,Cash,32,84649,2,Low,Gold,62.59,PROD_ST2I6A,4,129.73,Clothing,Discount,0.9,1806.73,Winter
3554,3555,39,Female,Dress,5.0,Louisiana,5.0,Bank Transfer,5,43733,6,Low,Gold,74.5,PROD_XH8JO2,4,77.11,Sports,Loyalty Program,0.8,4895.97,Fall
3555,3556,25,Female,Blouse,4.6,Delaware,4.6,PayPal,45,94132,7,High,Gold,96.82,PROD_86TX9J,17,108.63,Electronics,Loyalty Program,0.42,7573.25,Winter
3556,3557,70,Female,Sweater,4.2,Arizona,4.2,Bank Transfer,43,46356,5,High,Bronze,69.95,PROD_99OX93,19,183.02,Electronics,Loyalty Program,0.23,693.25,Fall
3557,3558,52,Female,Jacket,4.9,Nevada,4.9,PayPal,1,60381,9,Low,Bronze,93.37,PROD_7XREH7,14,108.96,Clothing,Loyalty Program,0.93,6036.96,Fall
3558,3559,68,Female,Backpack,4.8,Alaska,4.8,Credit Card,9,82697,4,High,Bronze,62.62,PROD_JH5EBW,6,113.76,Home,Email Campaign,0.28,7063.29,Spring
3559,3560,18,Female,Shorts,3.0,Utah,3.0,Debit Card,13,93671,9,Low,Silver,100.0,PROD_6J77CZ,19,107.66,Clothing,Discount,0.5,2893.14,Summer
3560,3561,18,Female,Socks,3.5,Kansas,3.5,Cash,5,48384,9,Low,Gold,97.05,PROD_FDV5SK,3,91.73,Sports,Discount,0.22,5324.24,Winter
3561,3562,63,Female,Sneakers,3.4,North Carolina,3.4,Cash,39,82539,7,High,Gold,100.0,PROD_CCB3PM,18,46.07,Electronics,Email Campaign,0.7,5904.02,Winter
3562,3563,47,Female,Sneakers,3.4,Maryland,3.4,PayPal,7,50050,10,Medium,Gold,100.0,PROD_6H7V1N,14,175.74,Clothing,Email Campaign,0.77,3051.56,Summer
3563,3564,43,Female,Blouse,4.9,Maine,4.9,Credit Card,8,88118,9,Medium,Gold,88.05,PROD_BNSVC4,15,41.44,Electronics,Discount,0.66,1863.54,Fall
3564,3565,60,Female,Gloves,4.4,Illinois,4.4,PayPal,40,59068,4,Medium,Gold,52.57,PROD_D68ANP,7,79.02,Clothing,Loyalty Program,0.49,1330.32,Winter
3565,3566,49,Female,Handbag,4.2,Pennsylvania,4.2,Cash,35,71586,5,Low,Silver,79.15,PROD_8JA46I,12,156.8,Home,Loyalty Program,0.12,2324.12,Winter
3566,3567,28,Female,Jeans,3.1,Alaska,3.1,Credit Card,14,117025,9,Medium,Gold,100.0,PROD_CD4NW9,1,117.25,Clothing,Loyalty Program,0.02,8907.3,Winter
3567,3568,32,Female,Scarf,4.0,New Mexico,4.0,Venmo,26,108959,7,High,Gold,100.0,PROD_DRHF0Y,8,177.46,Electronics,Email Campaign,0.65,901.34,Summer
3568,3569,29,Female,Sandals,4.8,Arkansas,4.8,Cash,14,94219,2,High,Gold,65.54,PROD_9MSQO1,14,113.79,Sports,Email Campaign,0.22,5382.55,Winter
3569,3570,35,Female,Sandals,3.3,Alaska,3.3,Credit Card,9,114490,8,Medium,Silver,100.0,PROD_OKW1EM,1,175.38,Clothing,Loyalty Program,0.2,148.67,Winter
3570,3571,23,Female,Dress,4.7,Louisiana,4.7,PayPal,32,55190,6,High,Gold,100.0,PROD_SOX5ET,5,165.36,Clothing,Email Campaign,0.8,1423.2,Winter
3571,3572,70,Female,Skirt,3.2,North Dakota,3.2,Cash,15,51455,7,Low,Bronze,90.23,PROD_7Q4AET,9,135.37,Sports,Loyalty Program,0.18,6867.04,Summer
3572,3573,23,Female,Shorts,5.0,Rhode Island,5.0,Bank Transfer,25,50232,8,High,Silver,89.46,PROD_M9VWZE,15,43.47,Electronics,Loyalty Program,0.94,6107.27,Fall
3573,3574,43,Female,Jeans,4.9,Connecticut,4.9,Cash,27,99800,5,High,Bronze,85.85,PROD_UBK1WZ,6,43.5,Sports,Discount,0.53,1499.77,Spring
3574,3575,29,Female,Socks,4.9,New York,4.9,Cash,39,86971,2,High,Bronze,99.1,PROD_68BE17,18,97.73,Sports,Discount,0.54,4543.55,Fall
3575,3576,61,Female,Coat,3.7,Kentucky,3.7,Cash,49,110466,4,Medium,Gold,97.63,PROD_I56206,3,154.53,Clothing,Email Campaign,0.72,6494.32,Fall
3576,3577,29,Female,Boots,3.0,Maine,3.0,Cash,12,78712,8,Medium,Silver,100.0,PROD_T4DM96,10,39.8,Clothing,Loyalty Program,0.47,4946.59,Fall
3577,3578,66,Female,Belt,2.6,Missouri,2.6,PayPal,13,105732,7,Low,Bronze,100.0,PROD_Y93PVJ,6,101.49,Home,Loyalty Program,0.47,8173.98,Spring
3578,3579,46,Female,Shoes,2.6,Georgia,2.6,Credit Card,22,118203,10,Medium,Gold,100.0,PROD_HB16FW,15,78.1,Sports,Email Campaign,0.65,3478.49,Winter
3579,3580,34,Female,Scarf,4.8,Arizona,4.8,Bank Transfer,19,55636,6,High,Bronze,100.0,PROD_HN0EI1,1,142.7,Sports,Loyalty Program,0.4,7717.22,Spring
3580,3581,51,Female,Blouse,3.2,New Hampshire,3.2,Bank Transfer,3,41396,10,High,Gold,95.2,PROD_8T76WJ,12,136.42,Clothing,Discount,0.95,2263.32,Winter
3581,3582,26,Female,Dress,4.9,Georgia,4.9,Venmo,50,42296,6,Low,Silver,85.54,PROD_3538CL,3,94.65,Sports,Email Campaign,0.89,3225.42,Summer
3582,3583,23,Female,Shorts,3.4,California,3.4,Cash,15,58856,4,Low,Gold,65.9,PROD_HS8JLV,14,197.68,Home,Loyalty Program,0.3,9442.67,Spring
3583,3584,52,Female,Blouse,2.7,Arizona,2.7,Debit Card,44,70083,8,Medium,Gold,100.0,PROD_YIJ9HG,13,139.39,Sports,Discount,0.77,9370.32,Spring
3584,3585,39,Female,Sneakers,4.8,Florida,4.8,Debit Card,48,88437,5,Low,Bronze,100.0,PROD_NLZID5,4,181.41,Clothing,Email Campaign,0.65,837.83,Spring
3585,3586,39,Female,Gloves,4.1,New York,4.1,Cash,4,97815,1,High,Silver,60.01,PROD_UMAWDM,4,145.28,Electronics,Discount,0.32,939.77,Summer
3586,3587,33,Female,Hoodie,4.6,Idaho,4.6,PayPal,12,81057,7,Low,Bronze,100.0,PROD_WF0RCV,12,32.7,Sports,Loyalty Program,0.51,7574.95,Spring
3587,3588,33,Female,Sweater,4.4,Virginia,4.4,Debit Card,33,109741,7,High,Gold,100.0,PROD_RPMI1S,16,52.91,Home,Discount,0.91,7526.01,Summer
3588,3589,23,Female,Sunglasses,3.5,Michigan,3.5,Bank Transfer,40,112767,4,Medium,Bronze,73.83,PROD_TZ1G1N,4,181.72,Electronics,Loyalty Program,0.57,6298.23,Summer
3589,3590,31,Female,Belt,4.8,New Hampshire,4.8,Cash,38,44803,3,High,Gold,71.88,PROD_W26NH1,18,162.77,Electronics,Loyalty Program,0.34,2798.98,Spring
3590,3591,27,Female,Dress,2.9,South Dakota,2.9,PayPal,19,32677,2,Low,Silver,95.96,PROD_428IAZ,15,167.84,Clothing,Loyalty Program,0.35,376.98,Summer
3591,3592,48,Female,Jacket,3.2,South Dakota,3.2,Cash,38,103386,3,High,Gold,73.5,PROD_87K50S,11,30.58,Sports,Email Campaign,0.9,1336.13,Winter
3592,3593,61,Female,Boots,4.4,New Jersey,4.4,Cash,18,116352,1,Low,Gold,100.0,PROD_LUBTRZ,3,51.82,Electronics,Email Campaign,0.42,2395.33,Spring
3593,3594,63,Female,Sandals,4.6,Wyoming,4.6,Bank Transfer,24,39909,2,High,Silver,81.62,PROD_LYRCT5,14,127.4,Electronics,Email Campaign,0.97,8121.0,Fall
3594,3595,19,Female,Scarf,2.6,Alabama,2.6,PayPal,29,54381,5,Medium,Bronze,75.5,PROD_STJQ22,6,79.9,Home,Email Campaign,0.68,4624.62,Winter
3595,3596,21,Female,Blouse,3.1,South Dakota,3.1,Cash,14,94777,10,Medium,Gold,100.0,PROD_XNSEES,13,131.1,Electronics,Discount,0.15,2399.01,Spring
3596,3597,28,Female,Hoodie,4.3,South Carolina,4.3,Bank Transfer,44,33229,10,High,Gold,100.0,PROD_CCGGS0,9,98.26,Sports,Discount,0.25,5324.68,Spring
3597,3598,29,Female,Sunglasses,3.1,New Mexico,3.1,Cash,18,62006,6,Low,Silver,89.75,PROD_I5R0WQ,7,154.89,Sports,Loyalty Program,0.5,9708.73,Fall
3598,3599,23,Female,Hoodie,4.6,Connecticut,4.6,Bank Transfer,19,90088,10,High,Bronze,99.36,PROD_P33HGR,1,185.49,Electronics,Discount,0.77,7123.14,Fall
3599,3600,37,Female,Scarf,4.6,Kansas,4.6,Cash,4,95674,3,High,Silver,57.87,PROD_788JQV,6,46.24,Sports,Loyalty Program,0.4,2822.94,Winter
3600,3601,67,Female,Dress,2.7,South Carolina,2.7,PayPal,25,38391,2,Medium,Gold,50.34,PROD_0G5FGA,8,59.05,Home,Email Campaign,0.09,6277.81,Spring
3601,3602,34,Female,T-shirt,3.0,North Carolina,3.0,Debit Card,3,90991,9,Medium,Bronze,100.0,PROD_NTSNS8,8,111.04,Clothing,Discount,0.61,6469.62,Spring
3602,3603,58,Female,Skirt,3.3,Wyoming,3.3,Bank Transfer,40,90132,7,High,Silver,100.0,PROD_O9I05E,15,191.06,Home,Discount,0.92,3541.02,Spring
3603,3604,45,Female,Jeans,2.7,Louisiana,2.7,Debit Card,5,77134,3,High,Gold,82.1,PROD_9S0PZG,14,88.07,Sports,Email Campaign,0.45,3879.0,Spring
3604,3605,63,Female,Hoodie,3.3,Louisiana,3.3,Bank Transfer,17,109471,7,High,Silver,100.0,PROD_UQBM8B,10,140.49,Sports,Discount,0.23,2030.15,Winter
3605,3606,68,Female,Jeans,4.3,Alabama,4.3,Venmo,36,104840,6,Low,Silver,40.79,PROD_IX16TE,11,115.49,Sports,Email Campaign,0.99,9485.19,Summer
3606,3607,41,Female,Sandals,4.8,Minnesota,4.8,Cash,41,111337,5,Low,Gold,54.13,PROD_ATZCUO,5,121.91,Home,Loyalty Program,0.1,818.43,Spring
3607,3608,50,Female,Hat,3.3,New Mexico,3.3,Debit Card,20,106635,10,Medium,Silver,100.0,PROD_U0KCKT,7,136.88,Home,Email Campaign,0.34,1054.83,Fall
3608,3609,24,Female,Gloves,4.3,Tennessee,4.3,Bank Transfer,2,94214,4,High,Silver,100.0,PROD_B6NPTQ,3,120.72,Electronics,Loyalty Program,0.3,5178.02,Winter
3609,3610,21,Female,Socks,3.0,New Mexico,3.0,Debit Card,31,86114,6,Low,Silver,94.93,PROD_IKFN0A,18,184.59,Clothing,Email Campaign,0.04,2985.68,Summer
3610,3611,18,Female,Jacket,4.8,Texas,4.8,Credit Card,23,75461,10,Medium,Gold,100.0,PROD_2O67OR,18,112.59,Home,Loyalty Program,0.93,5340.28,Summer
3611,3612,63,Female,T-shirt,2.9,Washington,2.9,PayPal,30,77305,10,Medium,Gold,92.14,PROD_K051PT,13,150.88,Home,Loyalty Program,0.9,9265.0,Fall
3612,3613,47,Female,Sandals,3.6,Michigan,3.6,Credit Card,26,53085,2,Low,Gold,65.56,PROD_MUZPZR,13,164.95,Sports,Email Campaign,0.53,3023.75,Summer
3613,3614,58,Female,Hat,3.5,Minnesota,3.5,Cash,40,115392,10,High,Gold,100.0,PROD_Q4OUMU,13,150.48,Clothing,Email Campaign,0.29,5619.81,Summer
3614,3615,46,Female,Gloves,4.7,Delaware,4.7,Bank Transfer,19,58940,8,High,Bronze,71.91,PROD_ACJN0G,5,132.83,Electronics,Email Campaign,0.07,9127.73,Spring
3615,3616,35,Female,Dress,4.4,California,4.4,Bank Transfer,4,46719,5,High,Silver,100.0,PROD_96K6GP,6,144.04,Sports,Discount,0.68,5522.56,Spring
3616,3617,42,Female,Hoodie,3.3,Wisconsin,3.3,Cash,33,73378,8,Low,Gold,100.0,PROD_J6SBEB,4,105.13,Clothing,Loyalty Program,0.21,7442.83,Spring
3617,3618,48,Female,Belt,4.3,Kentucky,4.3,Debit Card,29,30587,4,High,Silver,58.02,PROD_FES0QO,2,57.17,Clothing,Email Campaign,0.04,9590.93,Fall
3618,3619,28,Female,Gloves,4.0,Nevada,4.0,Venmo,47,75295,6,Medium,Silver,73.57,PROD_WG8J4O,7,80.32,Sports,Loyalty Program,0.15,361.32,Fall
3619,3620,44,Female,Scarf,4.9,North Carolina,4.9,Cash,50,102304,7,Medium,Bronze,100.0,PROD_QZ99SH,11,189.25,Sports,Discount,0.98,4679.97,Fall
3620,3621,60,Female,Sandals,2.9,Louisiana,2.9,Credit Card,28,63574,7,Medium,Gold,100.0,PROD_SDNN6S,10,37.19,Sports,Discount,0.42,8816.67,Winter
3621,3622,38,Female,Sneakers,4.0,New Jersey,4.0,Venmo,5,110146,4,Medium,Bronze,77.19,PROD_MF6O1W,1,63.76,Home,Email Campaign,0.86,582.2,Summer
3622,3623,46,Female,Dress,4.3,Wisconsin,4.3,Bank Transfer,12,79980,6,Low,Bronze,100.0,PROD_DZ4TQT,13,195.39,Sports,Loyalty Program,0.81,4483.03,Spring
3623,3624,39,Female,Jewelry,2.7,Arkansas,2.7,Venmo,4,84367,5,Medium,Silver,78.72,PROD_0F394N,2,174.6,Clothing,Discount,0.84,6292.65,Spring
3624,3625,22,Female,Hat,5.0,Texas,5.0,PayPal,22,43880,7,Medium,Bronze,85.3,PROD_QUNDBG,3,143.15,Electronics,Discount,0.72,7059.6,Winter
3625,3626,44,Female,Scarf,4.4,Illinois,4.4,Debit Card,32,108894,8,High,Gold,100.0,PROD_YINBCY,14,86.69,Clothing,Discount,0.18,5602.73,Spring
3626,3627,69,Female,Blouse,3.5,Mississippi,3.5,Bank Transfer,32,49278,7,High,Silver,100.0,PROD_HWUQF7,7,28.87,Home,Loyalty Program,0.24,4387.54,Fall
3627,3628,39,Female,Belt,3.3,Delaware,3.3,Credit Card,48,115151,9,Medium,Gold,81.05,PROD_RZP5XN,2,94.06,Electronics,Email Campaign,0.85,9726.3,Spring
3628,3629,53,Female,Blouse,3.8,Georgia,3.8,Cash,35,107312,7,Medium,Gold,100.0,PROD_U6BOM4,10,114.99,Electronics,Email Campaign,0.13,9992.06,Winter
3629,3630,52,Female,T-shirt,4.5,Kansas,4.5,Credit Card,44,89426,4,Low,Bronze,78.9,PROD_F3I89U,10,149.57,Electronics,Loyalty Program,0.87,3884.54,Fall
3630,3631,65,Female,Hat,4.8,Oklahoma,4.8,Credit Card,29,96259,8,Low,Gold,78.43,PROD_GD2I95,12,145.11,Clothing,Loyalty Program,0.03,3401.75,Winter
3631,3632,48,Female,Hat,2.9,New Jersey,2.9,Debit Card,26,34766,1,Medium,Silver,25.83,PROD_A665EV,6,194.56,Clothing,Email Campaign,0.94,5265.07,Spring
3632,3633,27,Female,Sneakers,3.2,Utah,3.2,PayPal,3,50270,1,Medium,Bronze,56.81,PROD_LK5A0B,3,67.72,Clothing,Loyalty Program,0.95,6814.68,Winter
